,day_begin,day_id,rep_id,MBG_C,case_obs_f,hosp_obs_f,case_rate_f,hosp_rate_f,case_rate_ra_f,hosp_rate_ra_f
1612,2021-06-21,538,1,Migrant,79,NA,"3,50815",NA,5589,385
1613,2021-06-21,538,2,Child of migrant(s),63,NA,"4,98354",NA,5978,NA
1614,2021-06-21,538,3,Not a Migrant,311,9,"2,91671","0,08441",3268,89
1615,2021-06-22,539,1,Migrant,98,7,"4,35188","0,31085",5005,366
1616,2021-06-22,539,2,Child of migrant(s),59,NA,"4,66713",NA,5356,NA
1617,2021-06-22,539,3,Not a Migrant,338,7,"3,16993","0,06565",3086,83
1618,2021-06-23,540,1,Migrant,100,NA,"4,44069",NA,4574,"0,37"
1619,2021-06-23,540,2,Child of migrant(s),63,NA,"4,98354",NA,5142,NA
1620,2021-06-23,540,3,Not a Migrant,322,5,"3,01987","0,04689",2956,78
1621,2021-06-24,541,1,Migrant,108,NA,"4,79595",NA,4434,422
1622,2021-06-24,541,2,Child of migrant(s),68,NA,"5,37906",NA,4769,NA
1623,2021-06-24,541,3,Not a Migrant,325,NA,"3,04801",NA,2913,68
1624,2021-06-25,542,1,Migrant,74,NA,"3,28611",NA,4035,311
1625,2021-06-25,542,2,Child of migrant(s),52,NA,"4,1134",NA,4565,NA
1626,2021-06-25,542,3,Not a Migrant,279,NA,"2,6166",NA,2689,61
1627,2021-06-26,543,1,Migrant,83,NA,"3,68577",NA,3965,311
1628,2021-06-26,543,2,Child of migrant(s),45,NA,"3,55967",NA,4498,NA
1629,2021-06-26,543,3,Not a Migrant,256,6,"2,40089","0,05627",2716,"0,06"
1630,2021-06-27,544,1,Migrant,61,6,"2,70882","0,26644",3825,289
1631,2021-06-27,544,2,Child of migrant(s),35,NA,"2,76863",NA,4351,NA
1632,2021-06-27,544,3,Not a Migrant,241,NA,"2,26021",NA,2776,63
1633,2021-06-28,545,1,Migrant,90,NA,"3,99662",NA,3895,289
1634,2021-06-28,545,2,Child of migrant(s),57,NA,"4,50892",NA,4283,NA
1635,2021-06-28,545,3,Not a Migrant,247,NA,"2,31648",NA,"2,69",56
1636,2021-06-29,546,1,Migrant,91,5,"4,04103","0,22203",3851,244
1637,2021-06-29,546,2,Child of migrant(s),69,NA,"5,45817",NA,4396,NA
1638,2021-06-29,546,3,Not a Migrant,348,NA,"3,26371",NA,2704,52
1639,2021-06-30,547,1,Migrant,110,NA,"4,88476",NA,3914,244
1640,2021-06-30,547,2,Child of migrant(s),87,NA,"6,88203",NA,4667,NA
1641,2021-06-30,547,3,Not a Migrant,499,NA,"4,67986",NA,2941,56
1642,2021-07-01,548,1,Migrant,141,NA,"6,26138",NA,4123,244
1643,2021-07-01,548,2,Child of migrant(s),112,NA,"8,85963",NA,5164,NA
1644,2021-07-01,548,3,Not a Migrant,630,5,"5,90844","0,04689",3349,52
1645,2021-07-02,549,1,Migrant,152,NA,"6,74985",NA,4618,244
1646,2021-07-02,549,2,Child of migrant(s),131,NA,"10,3626",NA,6057,NA
1647,2021-07-02,549,3,Not a Migrant,754,NA,"7,07137",NA,3986,52
1648,2021-07-03,550,1,Migrant,158,NA,"7,01629",NA,5094,244
1649,2021-07-03,550,2,Child of migrant(s),156,NA,"12,3402",NA,7311,NA
1650,2021-07-03,550,3,Not a Migrant,777,NA,"7,28708",NA,4684,47
1651,2021-07-04,551,1,Migrant,182,NA,"8,08206",NA,5862,222
1652,2021-07-04,551,2,Child of migrant(s),184,NA,"14,55511",NA,8995,NA
1653,2021-07-04,551,3,Not a Migrant,1016,NA,"9,52854",NA,5722,47
1654,2021-07-05,552,1,Migrant,251,NA,"11,14614",NA,6883,222
1655,2021-07-05,552,2,Child of migrant(s),308,NA,"24,36399",NA,11832,NA
1656,2021-07-05,552,3,Not a Migrant,1769,NA,"16,59053",NA,7761,47
1657,2021-07-06,553,1,Migrant,384,NA,"17,05226",NA,8742,NA
1658,2021-07-06,553,2,Child of migrant(s),541,NA,"42,79518",NA,17166,NA
1659,2021-07-06,553,3,Not a Migrant,3026,NA,"28,37928",NA,11349,47
1660,2021-07-07,554,1,Migrant,512,NA,"22,73635",NA,11292,NA
1661,2021-07-07,554,2,Child of migrant(s),759,NA,"60,03982",NA,"24,76",NA
1662,2021-07-07,554,3,Not a Migrant,4760,NA,"44,64156",NA,17058,47
1663,2021-07-08,555,1,Migrant,675,NA,"29,97467",NA,"14,68",NA
1664,2021-07-08,555,2,Child of migrant(s),1009,NA,"79,81578",NA,34896,NA
1665,2021-07-08,555,3,Not a Migrant,6322,5,"59,29075","0,04689",24684,47
1666,2021-07-09,556,1,Migrant,841,NA,"37,34622",NA,19051,NA
1667,2021-07-09,556,2,Child of migrant(s),1090,NA,"86,22319",NA,45733,NA
1668,2021-07-09,556,3,Not a Migrant,7111,6,"66,69037","0,05627",33201,52
1669,2021-07-10,557,1,Migrant,722,5,"32,0618","0,22203",22628,222
1670,2021-07-10,557,2,Child of migrant(s),914,NA,"72,30092",NA,54299,NA
1671,2021-07-10,557,3,Not a Migrant,5776,NA,"54,1701",NA,39899,52
1672,2021-07-11,558,1,Migrant,817,NA,"36,28046",NA,26657,222
1673,2021-07-11,558,2,Child of migrant(s),983,NA,"77,75908",NA,63328,NA
1674,2021-07-11,558,3,Not a Migrant,5529,5,"51,85361","0,04689",45945,"0,05"
1675,2021-07-12,559,1,Migrant,858,5,"38,10114","0,22203",30508,222
1676,2021-07-12,559,2,Child of migrant(s),895,NA,"70,79794",NA,69962,NA
1677,2021-07-12,559,3,Not a Migrant,5786,12,"54,26388","0,11254",51327,66
1678,2021-07-13,560,1,Migrant,997,5,"44,2737","0,22203",34396,222
1679,2021-07-13,560,2,Child of migrant(s),1163,NA,"91,99778",NA,76991,NA
1680,2021-07-13,560,3,Not a Migrant,7145,9,"67,00924","0,08441",56846,69
1681,2021-07-14,561,1,Migrant,1056,7,"46,89371","0,31085",37847,244
1682,2021-07-14,561,2,Child of migrant(s),1260,7,"99,67085","0,55373",82652,554
1683,2021-07-14,561,3,Not a Migrant,7180,19,"67,33748","0,17819",60088,88
1684,2021-07-15,562,1,Migrant,1142,9,"50,71271","0,39966","40,81",275
1685,2021-07-15,562,2,Child of migrant(s),1315,8,"104,02156","0,63283","86,11",593
1686,2021-07-15,562,3,Not a Migrant,7103,24,"66,61534","0,22508",61134,117
1687,2021-07-16,563,1,Migrant,1095,20,"48,62558","0,88814",42421,377
1688,2021-07-16,563,2,Child of migrant(s),1066,10,"84,3247","0,79104",85839,659
1689,2021-07-16,563,3,Not a Migrant,6278,22,"58,8781","0,20633",60018,142
1690,2021-07-17,564,1,Migrant,1000,8,"44,40693","0,35526",44185,"0,4"
1691,2021-07-17,564,2,Child of migrant(s),1024,6,"81,00234","0,47462",87082,613
1692,2021-07-17,564,3,Not a Migrant,5110,22,"47,92403","0,20633",59126,151
1693,2021-07-18,565,1,Migrant,765,14,"33,9713","0,6217",43855,431
1694,2021-07-18,565,2,Child of migrant(s),867,7,"68,58304","0,55373",85771,601
1695,2021-07-18,565,3,Not a Migrant,4342,31,"40,72136","0,29073",57536,186
1696,2021-07-19,566,1,Migrant,810,23,"35,96961","1,02136",43551,546
1697,2021-07-19,566,2,Child of migrant(s),708,14,"56,00552","1,10745",83658,686
1698,2021-07-19,566,3,Not a Migrant,3702,54,"34,71913","0,50644",54744,243
1699,2021-07-20,567,1,Migrant,795,22,"35,30351","0,97695",42269,653
1700,2021-07-20,567,2,Child of migrant(s),684,11,"54,10703","0,87014",78245,712
1701,2021-07-20,567,3,Not a Migrant,3470,35,"32,54332","0,32825","49,82",277
1702,2021-07-21,568,1,Migrant,755,17,"33,52723","0,75492","40,36",717
1703,2021-07-21,568,2,Child of migrant(s),637,9,"50,38915","0,71193",71205,735
1704,2021-07-21,568,3,Not a Migrant,3198,47,"29,99238","0,44079",44485,315
1705,2021-07-22,569,1,Migrant,811,18,"36,01402","0,79932","38,26",774
1706,2021-07-22,569,2,Child of migrant(s),649,14,"51,3384","1,10745",63679,802
1707,2021-07-22,569,3,Not a Migrant,3173,39,"29,75792","0,36576",39219,335
1708,2021-07-23,570,1,Migrant,687,31,"30,50756","1,37661",35671,844
1709,2021-07-23,570,2,Child of migrant(s),585,8,"46,27575","0,63283",58243,"0,78"
1710,2021-07-23,570,3,Not a Migrant,2545,42,"23,86823","0,3939",34218,362
1711,2021-07-24,571,1,Migrant,502,30,"22,29228","1,33221",32512,983
1712,2021-07-24,571,2,Child of migrant(s),416,10,"32,9072","0,79104",51372,825
1713,2021-07-24,571,3,Not a Migrant,1852,45,"17,36894","0,42203",29853,393
1714,2021-07-25,572,1,Migrant,545,30,"24,20177","1,33221",31117,1085
1715,2021-07-25,572,2,Child of migrant(s),413,NA,"32,66989",NA,46242,"0,87"
1716,2021-07-25,572,3,Not a Migrant,1936,32,"18,15674","0,30011","26,63",394
1717,2021-07-26,573,1,Migrant,564,28,"25,04551","1,24339",29556,1117
1718,2021-07-26,573,2,Child of migrant(s),444,17,"35,12211","1,34477",43259,"0,91"
1719,2021-07-26,573,3,Not a Migrant,1837,43,"17,22827","0,40327",24131,379
1720,2021-07-27,574,1,Migrant,661,36,"29,35298","1,59865",28706,1205
1721,2021-07-27,574,2,Child of migrant(s),458,11,"36,22956","0,87014",40705,"0,91"
1722,2021-07-27,574,3,Not a Migrant,2006,41,"18,81323","0,38452",22169,387
1723,2021-07-28,575,1,Migrant,515,23,"22,86957","1,02136",27183,1243
1724,2021-07-28,575,2,Child of migrant(s),326,9,"25,78785","0,71193","37,19","0,91"
1725,2021-07-28,575,3,Not a Migrant,1409,47,"13,21428","0,44079",19773,387
1726,2021-07-29,576,1,Migrant,565,24,"25,08991","1,06577",25623,1281
1727,2021-07-29,576,2,Child of migrant(s),420,7,"33,22362","0,55373",34602,817
1728,2021-07-29,576,3,Not a Migrant,1646,33,"15,43698","0,30949",17727,379
1729,2021-07-30,577,1,Migrant,508,41,"22,55872","1,82068",24487,1345
1730,2021-07-30,577,2,Child of migrant(s),328,15,"25,94606","1,18656",31698,"0,91"
1731,2021-07-30,577,3,Not a Migrant,1389,40,"13,02671","0,37514",16178,376
1732,2021-07-31,578,1,Migrant,392,21,"17,40751","0,93255",23789,1288
1733,2021-07-31,578,2,Child of migrant(s),293,8,"23,17743","0,63283",30308,883
1734,2021-07-31,578,3,Not a Migrant,1132,42,"10,61644","0,3939",15213,372
1735,2021-08-01,579,1,Migrant,368,24,"16,34175","1,06577",22667,"1,25"
1736,2021-08-01,579,2,Child of migrant(s),280,11,"22,14908","0,87014",28805,881
1737,2021-08-01,579,3,Not a Migrant,1046,25,"9,80989","0,23446",14021,363
1738,2021-08-02,580,1,Migrant,485,36,"21,53736","1,59865",22165,"1,3"
1739,2021-08-02,580,2,Child of migrant(s),321,9,"25,39234","0,71193",27415,791
1740,2021-08-02,580,3,Not a Migrant,1213,35,"11,3761","0,32825",13185,352
1741,2021-08-03,581,1,Migrant,515,24,"22,86957","1,06577",21239,1224
1742,2021-08-03,581,2,Child of migrant(s),368,8,"29,11022","0,63283",26398,757
1743,2021-08-03,581,3,Not a Migrant,1339,18,"12,55778","0,16881",12291,322
1744,2021-08-04,582,1,Migrant,471,25,"20,91566","1,11017","20,96",1237
1745,2021-08-04,582,2,Child of migrant(s),316,NA,"24,99682",NA,26285,765
1746,2021-08-04,582,3,Not a Migrant,1174,29,"11,01034","0,27198",11976,297
1747,2021-08-05,583,1,Migrant,517,31,"22,95838","1,37661",20656,1281
1748,2021-08-05,583,2,Child of migrant(s),343,14,"27,13262","1,10745",25415,857
1749,2021-08-05,583,3,Not a Migrant,1237,25,"11,60118","0,23446",11428,287
1750,2021-08-06,584,1,Migrant,453,26,"20,11634","1,15458",20307,1186
1751,2021-08-06,584,2,Child of migrant(s),294,9,"23,25653","0,71193",25031,778
1752,2021-08-06,584,3,Not a Migrant,1101,20,"10,32571","0,18757",11042,"0,26"
1753,2021-08-07,585,1,Migrant,427,24,"18,96176","1,06577",20529,1205
1754,2021-08-07,585,2,Child of migrant(s),289,NA,"22,86101",NA,24986,807
1755,2021-08-07,585,3,Not a Migrant,1039,21,"9,74424","0,19695",10918,232
1756,2021-08-08,586,1,Migrant,349,19,"15,49802","0,84373",20408,1174
1757,2021-08-08,586,2,Child of migrant(s),268,7,"21,19983","0,55373","24,85",744
1758,2021-08-08,586,3,Not a Migrant,861,14,"8,07487","0,1313","10,67",217
1759,2021-08-09,587,1,Migrant,504,24,"22,38109","1,06577",20529,1097
1760,2021-08-09,587,2,Child of migrant(s),350,8,"27,68635","0,63283",25178,728
1761,2021-08-09,587,3,Not a Migrant,1051,21,"9,85678","0,19695",10453,198
1762,2021-08-10,588,1,Migrant,483,24,"21,44855","1,06577",20326,1097
1763,2021-08-10,588,2,Child of migrant(s),393,10,"31,08781","0,79104","25,46",759
1764,2021-08-10,588,3,Not a Migrant,1161,25,"10,88841","0,23446",10215,208
1765,2021-08-11,589,1,Migrant,458,28,"20,33837","1,24339",20243,1117
1766,2021-08-11,589,2,Child of migrant(s),303,NA,"23,96847",NA,25313,759
1767,2021-08-11,589,3,Not a Migrant,1076,29,"10,09124","0,27198",10083,208
1768,2021-08-12,590,1,Migrant,498,20,"22,11465","0,88814",20123,1047
1769,2021-08-12,590,2,Child of migrant(s),381,6,"30,13857","0,47462",25743,633
1770,2021-08-12,590,3,Not a Migrant,1196,25,"11,21666","0,23446",10028,208
1771,2021-08-13,591,1,Migrant,469,32,"20,82685","1,42102",20224,1085
1772,2021-08-13,591,2,Child of migrant(s),350,9,"27,68635","0,71193",26375,633
1773,2021-08-13,591,3,Not a Migrant,1059,32,"9,93181","0,30011",9972,224
1774,2021-08-14,592,1,Migrant,481,26,"21,35973","1,15458",20567,1097
1775,2021-08-14,592,2,Child of migrant(s),307,9,"24,28488","0,71193",26579,646
1776,2021-08-14,592,3,Not a Migrant,1024,24,"9,60356","0,22508",9952,228
1777,2021-08-15,593,1,Migrant,414,31,"18,38447","1,37661",20979,1174
1778,2021-08-15,593,2,Child of migrant(s),285,9,"22,5446","0,71193",26771,672
1779,2021-08-15,593,3,Not a Migrant,893,21,"8,37498","0,19695",9995,237
1780,2021-08-16,594,1,Migrant,515,44,"22,86957","1,9539",21049,"1,3"
1781,2021-08-16,594,2,Child of migrant(s),366,6,"28,95201","0,47462",26952,646
1782,2021-08-16,594,3,Not a Migrant,973,24,"9,12526","0,22508","9,89",241
1783,2021-08-17,595,1,Migrant,537,23,"23,84652","1,02136",21391,1294
1784,2021-08-17,595,2,Child of migrant(s),387,7,"30,61319","0,55373",26884,606
1785,2021-08-17,595,3,Not a Migrant,1039,26,"9,74424","0,24384",9727,242
1786,2021-08-18,596,1,Migrant,513,28,"22,78075","1,24339","21,74",1294
1787,2021-08-18,596,2,Child of migrant(s),359,9,"28,39828","0,71193",27517,622
1788,2021-08-18,596,3,Not a Migrant,1112,27,"10,42887","0,25322",9775,"0,24"
1789,2021-08-19,597,1,Migrant,561,28,"24,91229","1,24339","22,14",1345
1790,2021-08-19,597,2,Child of migrant(s),356,11,"28,16097","0,87014",27234,678
1791,2021-08-19,597,3,Not a Migrant,942,21,"8,83453","0,19695",9435,234
1792,2021-08-20,598,1,Migrant,601,28,"26,68856","1,24339",22977,"1,32"
1793,2021-08-20,598,2,Child of migrant(s),357,11,"28,24007","0,87014",27313,701
1794,2021-08-20,598,3,Not a Migrant,1000,18,"9,37848","0,16881",9356,216
1795,2021-08-21,599,1,Migrant,468,20,"20,78244","0,88814",22895,1281
1796,2021-08-21,599,2,Child of migrant(s),372,5,"29,42663","0,39552",28048,655
1797,2021-08-21,599,3,Not a Migrant,835,10,"7,83103","0,09378",9102,197
1798,2021-08-22,600,1,Migrant,466,22,"20,69363","0,97695",23225,1224
1799,2021-08-22,600,2,Child of migrant(s),319,NA,"25,23413",NA,28432,646
1800,2021-08-22,600,3,Not a Migrant,920,21,"8,6282","0,19695",9139,197
1801,2021-08-23,601,1,Migrant,534,28,"23,7133","1,24339",23345,1123
1802,2021-08-23,601,2,Child of migrant(s),391,10,"30,9296","0,79104",28715,699
1803,2021-08-23,601,3,Not a Migrant,993,28,"9,31283","0,2626",9165,202
1804,2021-08-24,602,1,Migrant,623,27,"27,66551","1,19899",23891,1148
1805,2021-08-24,602,2,Child of migrant(s),452,NA,"35,75494",NA,29449,728
1806,2021-08-24,602,3,Not a Migrant,1075,20,"10,08187","0,18757",9214,194
1807,2021-08-25,603,1,Migrant,605,33,"26,86619","1,46543",24475,"1,18"
1808,2021-08-25,603,2,Child of migrant(s),392,6,"31,00871","0,47462",29822,"0,68"
1809,2021-08-25,603,3,Not a Migrant,996,14,"9,34097","0,1313",9058,177
1810,2021-08-26,604,1,Migrant,564,27,"25,04551","1,19899",24494,1174
1811,2021-08-26,604,2,Child of migrant(s),404,8,"31,95795","0,63283",30365,633
1812,2021-08-26,604,3,Not a Migrant,1012,23,"9,49102","0,21571",9152,"0,18"
1813,2021-08-27,605,1,Migrant,555,28,"24,64584","1,24339",24202,1174
1814,2021-08-27,605,2,Child of migrant(s),365,5,"28,8729","0,39552",30455,538
1815,2021-08-27,605,3,Not a Migrant,889,24,"8,33747","0,22508",9003,188
1816,2021-08-28,606,1,Migrant,505,29,"22,4255","1,2878",24436,1231
1817,2021-08-28,606,2,Child of migrant(s),345,6,"27,29083","0,47462","30,15",554
1818,2021-08-28,606,3,Not a Migrant,901,17,"8,45001","0,15943",9092,197
1819,2021-08-29,607,1,Migrant,430,26,"19,09498","1,15458",24208,1256
1820,2021-08-29,607,2,Child of migrant(s),291,8,"23,01922","0,63283",29833,567
1821,2021-08-29,607,3,Not a Migrant,719,11,"6,74313","0,10316",8822,184
1822,2021-08-30,608,1,Migrant,479,27,"21,27092","1,19899",23859,"1,25"
1823,2021-08-30,608,2,Child of migrant(s),302,12,"23,88936","0,94925",28828,593
1824,2021-08-30,608,3,Not a Migrant,841,22,"7,8873","0,20633",8619,176
1825,2021-08-31,609,1,Migrant,617,27,"27,39907","1,19899",23821,"1,25"
1826,2021-08-31,609,2,Child of migrant(s),383,NA,"30,29677",NA,28048,593
1827,2021-08-31,609,3,Not a Migrant,1017,21,"9,53791","0,19695",8541,177
1828,2021-09-01,610,1,Migrant,600,28,"26,64416","1,24339",23789,1218
1829,2021-09-01,610,2,Child of migrant(s),367,8,"29,03111","0,63283",27765,"0,62"
1830,2021-09-01,610,3,Not a Migrant,1027,29,"9,6317","0,27198",8583,197
1831,2021-09-02,611,1,Migrant,528,23,"23,44686","1,02136",23561,1193
1832,2021-09-02,611,2,Child of migrant(s),351,6,"27,76545","0,47462",27167,593
1833,2021-09-02,611,3,Not a Migrant,1068,20,"10,01622","0,18757",8658,193
1834,2021-09-03,612,1,Migrant,495,28,"21,98143","1,24339","23,18",1193
1835,2021-09-03,612,2,Child of migrant(s),355,8,"28,08187","0,63283",27054,633
1836,2021-09-03,612,3,Not a Migrant,919,33,"8,61882","0,30949",8698,205
1837,2021-09-04,613,1,Migrant,468,24,"20,78244","1,06577",22946,1161
1838,2021-09-04,613,2,Child of migrant(s),277,8,"21,91177","0,63283",26285,659
1839,2021-09-04,613,3,Not a Migrant,810,25,"7,59657","0,23446",8576,216
1840,2021-09-05,614,1,Migrant,385,21,"17,09667","0,93255","22,66",1129
1841,2021-09-05,614,2,Child of migrant(s),223,NA,"17,64016",NA,25517,664
1842,2021-09-05,614,3,Not a Migrant,675,13,"6,33047","0,12192",8517,218
1843,2021-09-06,615,1,Migrant,472,23,"20,96007","1,02136",22616,1104
1844,2021-09-06,615,2,Child of migrant(s),282,NA,"22,30729",NA,25291,593
1845,2021-09-06,615,3,Not a Migrant,851,32,"7,98109","0,30011","8,53",232
1846,2021-09-07,616,1,Migrant,534,28,"23,7133","1,24339",22089,"1,11"
1847,2021-09-07,616,2,Child of migrant(s),339,8,"26,8162","0,63283",24793,601
1848,2021-09-07,616,3,Not a Migrant,1015,20,"9,51916","0,18757",8528,"0,23"
1849,2021-09-08,617,1,Migrant,440,30,"19,53905","1,33221",21074,1123
1850,2021-09-08,617,2,Child of migrant(s),300,10,"23,73115","0,79104",24036,633
1851,2021-09-08,617,3,Not a Migrant,896,30,"8,40312","0,28135",8352,232
1852,2021-09-09,618,1,Migrant,479,20,"21,27092","0,88814",20763,1104
1853,2021-09-09,618,2,Child of migrant(s),261,NA,"20,6461",NA,23019,672
1854,2021-09-09,618,3,Not a Migrant,915,22,"8,58131","0,20633",8147,234
1855,2021-09-10,619,1,Migrant,417,19,"18,51769","0,84373",20269,1047
1856,2021-09-10,619,2,Child of migrant(s),320,NA,"25,31323",NA,22624,686
1857,2021-09-10,619,3,Not a Migrant,817,23,"7,66222","0,21571",8011,221
1858,2021-09-11,620,1,Migrant,342,23,"15,18717","1,02136",19469,"1,04"
1859,2021-09-11,620,2,Child of migrant(s),228,5,"18,03568","0,39552","22,07",606
1860,2021-09-11,620,3,Not a Migrant,692,18,"6,48991","0,16881",7852,212
1861,2021-09-12,621,1,Migrant,265,15,"11,76784","0,6661",18708,1002
1862,2021-09-12,621,2,Child of migrant(s),202,5,"15,97898","0,39552",21833,554
1863,2021-09-12,621,3,Not a Migrant,545,14,"5,11127","0,1313",7678,213
1864,2021-09-13,622,1,Migrant,343,19,"15,23158","0,84373","17,89",977
1865,2021-09-13,622,2,Child of migrant(s),222,NA,"17,56105",NA,21155,554
1866,2021-09-13,622,3,Not a Migrant,743,24,"6,96821","0,22508",7534,202
1867,2021-09-14,623,1,Migrant,429,19,"19,05057","0,84373",17224,"0,92"
1868,2021-09-14,623,2,Child of migrant(s),271,7,"21,43714","0,55373",20386,534
1869,2021-09-14,623,3,Not a Migrant,793,13,"7,43713","0,12192",7236,193
1870,2021-09-15,624,1,Migrant,388,21,"17,22989","0,93255",16894,863
1871,2021-09-15,624,2,Child of migrant(s),258,NA,"20,40879",NA,19912,448
1872,2021-09-15,624,3,Not a Migrant,791,26,"7,41838","0,24384",7095,188
1873,2021-09-16,625,1,Migrant,360,19,"15,98649","0,84373",16139,856
1874,2021-09-16,625,2,Child of migrant(s),288,5,"22,78191","0,39552",20217,435
1875,2021-09-16,625,3,Not a Migrant,966,20,"9,05961","0,18757",7164,185
1876,2021-09-17,626,1,Migrant,291,21,"12,92242","0,93255",15339,869
1877,2021-09-17,626,2,Child of migrant(s),200,NA,"15,82077",NA,18861,435
1878,2021-09-17,626,3,Not a Migrant,651,17,"6,10539","0,15943",6941,177
1879,2021-09-18,627,1,Migrant,296,17,"13,14445","0,75492",15048,831
1880,2021-09-18,627,2,Child of migrant(s),149,8,"11,78647","0,63283",17968,494
1881,2021-09-18,627,3,Not a Migrant,631,7,"5,91782","0,06565","6,86",162
1882,2021-09-19,628,1,Migrant,208,15,"9,23664","0,6661",14686,831
1883,2021-09-19,628,2,Child of migrant(s),151,NA,"11,94468",NA,17392,527
1884,2021-09-19,628,3,Not a Migrant,520,11,"4,87681","0,10316",6826,158
1885,2021-09-20,629,1,Migrant,266,16,"11,81224","0,71051",14198,812
1886,2021-09-20,629,2,Child of migrant(s),160,NA,"12,65662",NA,16691,527
1887,2021-09-20,629,3,Not a Migrant,613,18,"5,74901","0,16881",6652,"0,15"
1888,2021-09-21,630,1,Migrant,289,9,"12,8336","0,39966",13309,749
1889,2021-09-21,630,2,Child of migrant(s),203,NA,"16,05808",NA,15922,514
1890,2021-09-21,630,3,Not a Migrant,812,16,"7,61533","0,15006",6677,154
1891,2021-09-22,631,1,Migrant,328,12,"14,56547","0,53288",12929,691
1892,2021-09-22,631,2,Child of migrant(s),194,NA,"15,34615",NA,15199,514
1893,2021-09-22,631,3,Not a Migrant,749,11,"7,02448","0,10316",6621,134
1894,2021-09-23,632,1,Migrant,301,11,"13,36648","0,48848",12554,641
1895,2021-09-23,632,2,Child of migrant(s),198,7,"15,66256","0,55373",14182,593
1896,2021-09-23,632,3,Not a Migrant,745,17,"6,98697","0,15943",6325,"0,13"
1897,2021-09-24,633,1,Migrant,285,13,"12,65597","0,57729",12516,"0,59"
1898,2021-09-24,633,2,Child of migrant(s),188,NA,"14,87152",NA,14047,593
1899,2021-09-24,633,3,Not a Migrant,793,21,"7,43713","0,19695",6515,135
1900,2021-09-25,634,1,Migrant,178,10,"7,90443","0,44407",11768,546
1901,2021-09-25,634,2,Child of migrant(s),152,NA,"12,02378",NA,"14,08",554
1902,2021-09-25,634,3,Not a Migrant,563,17,"5,28008","0,15943",6424,149
1903,2021-09-26,635,1,Migrant,209,12,"9,28105","0,53288",11774,527
1904,2021-09-26,635,2,Child of migrant(s),189,NA,"14,95063",NA,"14,51",554
1905,2021-09-26,635,3,Not a Migrant,648,12,"6,07725","0,11254",6596,"0,15"
1906,2021-09-27,636,1,Migrant,288,14,"12,78919","0,6217",11914,514
1907,2021-09-27,636,2,Child of migrant(s),170,NA,"13,44765",NA,14623,554
1908,2021-09-27,636,3,Not a Migrant,745,15,"6,98697","0,14068",6773,146
1909,2021-09-28,637,1,Migrant,243,11,"10,79088","0,48848",11622,527
1910,2021-09-28,637,2,Child of migrant(s),182,NA,"14,3969",NA,14386,554
1911,2021-09-28,637,3,Not a Migrant,723,19,"6,78064","0,17819",6653,"0,15"
1912,2021-09-29,638,1,Migrant,315,10,"13,98818","0,44407",11539,514
1913,2021-09-29,638,2,Child of migrant(s),183,5,14476,"0,39552",14261,475
1914,2021-09-29,638,3,Not a Migrant,823,13,"7,71849","0,12192",6753,153
1915,2021-09-30,639,1,Migrant,296,12,"13,14445","0,53288",11508,"0,52"
1916,2021-09-30,639,2,Child of migrant(s),191,10,"15,10884","0,79104",14182,593
1917,2021-09-30,639,3,Not a Migrant,838,21,"7,85917","0,19695",6877,158
1918,2021-10-01,640,1,Migrant,265,11,"11,76784","0,48848",11381,508
1919,2021-10-01,640,2,Child of migrant(s),207,7,"16,3745","0,55373",14397,"0,58"
1920,2021-10-01,640,3,Not a Migrant,848,23,"7,95295","0,21571",6951,161
1921,2021-10-02,641,1,Migrant,232,15,"10,30241","0,6661",11723,539
1922,2021-10-02,641,2,Child of migrant(s),161,NA,"12,73572",NA,14499,"0,58"
1923,2021-10-02,641,3,Not a Migrant,809,17,"7,58719","0,15943","7,28",161
1924,2021-10-03,642,1,Migrant,193,15,"8,57054","0,6661",11622,558
1925,2021-10-03,642,2,Child of migrant(s),157,5,"12,4193","0,39552",14137,534
1926,2021-10-03,642,3,Not a Migrant,871,12,"8,16866","0,11254",7579,161
1927,2021-10-04,643,1,Migrant,254,18,"11,27936","0,79932",11406,584
1928,2021-10-04,643,2,Child of migrant(s),172,8,"13,60586","0,63283","14,16",554
1929,2021-10-04,643,3,Not a Migrant,945,33,"8,86266","0,30949",7847,185
1930,2021-10-05,644,1,Migrant,369,10,"16,38616","0,44407",12206,577
1931,2021-10-05,644,2,Child of migrant(s),275,6,"21,75356","0,47462",15211,541
1932,2021-10-05,644,3,Not a Migrant,1315,20,"12,3327","0,18757","8,64",186
1933,2021-10-06,645,1,Migrant,290,17,"12,87801","0,75492",12047,622
1934,2021-10-06,645,2,Child of migrant(s),192,NA,"15,18794",NA,15312,"0,57"
1935,2021-10-06,645,3,Not a Migrant,1225,23,"11,48864","0,21571",9179,"0,2"
1936,2021-10-07,646,1,Migrant,360,18,"15,98649","0,79932",12453,"0,66"
1937,2021-10-07,646,2,Child of migrant(s),267,NA,"21,12073",NA,16171,514
1938,2021-10-07,646,3,Not a Migrant,1505,18,"14,11461","0,16881",10072,196
1939,2021-10-08,647,1,Migrant,337,20,"14,96513","0,88814","12,91",717
1940,2021-10-08,647,2,Child of migrant(s),224,NA,"17,71926",NA,16363,501
1941,2021-10-08,647,3,Not a Migrant,1391,26,"13,04547","0,24384","10,8","0,2"
1942,2021-10-09,648,1,Migrant,290,10,"12,87801","0,44407",13278,685
